RSSI0 OMNI,RSSI1 OMNI,CINR0 OMNI,CINR1 OMNI,RSSI0 PARABOLIC,RSSI1 PARABOLIC,CINR0 PARABOLIC,CINR1 PARABOLIC,Radio Distance Clean,Radio Distance Noise,GPS Distance Clean,GPS Distance Noise,Longitude,Latitude,Drone Speed,Drone Climb,Drone Altitude,Barometer Altitude,Home to drone bearing,Home to drone elevation,Accelerometer,GPS Spoofing
-71,-73,34,34,-55,-55,50,50,1343.407606,1258.92497,1343.407606,1343.826713,34.787653,32.0173,17.641032,-0.07986,43.882812,43.814625,37.427083,1.874606,0.020014,0
-71,-71,33,34,-55,-55,50,50,1341.614192,1339.360407,1341.614192,1343.377935,34.787551,32.01736,17.661046,-0.079951,43.412255,43.726661,36.677411,1.873676,0.020014,0
-71,-71,34,34,-56,-55,49,50,1340.049138,1280.329083,1340.049138,1338.682651,34.787334,32.017443,17.681061,-0.080042,44.495668,43.71034,35.92501,1.87242,0.020014,0
-71,-71,35,34,-55,-55,50,50,1338.714038,1316.348866,1338.714038,1337.754474,34.78728,32.017465,17.701075,-0.080132,43.189347,43.559673,35.170126,1.870836,0.020014,0
-71,-71,34,34,-55,-55,50,50,1337.610372,1313.141787,1337.610372,1342.63419,34.786997,32.017685,17.72109,-0.080223,43.1481,43.686051,34.413013,1.868922,0.020014,0
-72,-73,34,34,-55,-55,50,50,1336.739508,1374.744723,1336.739508,1333.579625,34.786837,32.017678,17.741104,-0.080313,43.604369,43.452279,33.653927,1.866676,0.020014,0
-71,-71,35,35,-55,-54,50,50,1336.102697,1320.772398,1336.102697,1324.187641,34.7867,32.017653,17.761118,-0.080404,44.041602,43.429765,32.893129,1.864096,0.020014,0
-71,-73,34,34,-55,-55,50,51,1335.701071,1342.64261,1335.701071,1336.019412,34.786605,32.017831,17.781133,-0.080495,42.964372,43.208702,32.130885,1.861183,0.020014,0
-71,-71,34,34,-55,-56,49,51,1335.53564,1248.025311,1335.53564,1340.044973,34.786437,32.017962,17.801147,-0.080585,42.475759,43.329692,31.367461,1.857935,0.020014,0
-71,-71,34,32,-55,-53,51,50,1335.607291,1353.524649,1335.607291,1336.20733,34.786257,32.018014,17.821161,-0.080676,42.063406,43.140044,30.603128,1.854353,0.020014,0
-71,-73,35,34,-55,-55,49,50,1335.916785,1324.843771,1335.916785,1341.396851,34.786111,32.01814,17.841176,-0.080767,44.274974,43.023874,29.838158,1.850439,0.020014,0
-71,-71,33,32,-55,-57,49,49,1336.464756,1351.565288,1336.464756,1334.695057,34.785982,32.018133,17.86119,-0.080857,43.344495,43.010593,29.072826,1.846192,0.020014,0
-72,-71,33,34,-55,-55,49,50,1337.251712,1387.070437,1337.251712,1336.159275,34.785756,32.018253,17.881204,-0.080948,43.742168,43.02555,28.307405,1.841617,0.020014,0
-71,-72,34,33,-55,-54,50,50,1338.278033,1291.912884,1338.278033,1339.394858,34.785624,32.018345,17.901219,-0.081038,41.6987,42.928655,27.542169,1.836714,0.020014,0
-71,-71,35,34,-54,-55,50,51,1339.543968,1366.586357,1339.543968,1340.581929,34.785506,32.018409,17.921233,-0.081129,42.682319,42.950471,26.777393,1.831488,0.020014,0
-71,-71,33,35,-55,-55,50,50,1341.04964,1345.529888,1341.04964,1339.929689,34.785232,32.018518,17.941248,-0.08122,42.726888,42.880794,26.013351,1.825941,0.020014,0
-71,-71,34,34,-56,-55,50,50,1342.795044,1386.743026,1342.795044,1338.309769,34.785118,32.018548,17.961262,-0.08131,43.185059,42.617581,25.250312,1.820077,0.020014,0
-70,-70,33,35,-56,-55,50,50,1344.780046,1261.275869,1344.780046,1348.239776,34.784999,32.018693,17.981276,-0.081401,42.396813,42.570045,24.488548,1.813902,0.020014,0
-71,-71,34,35,-55,-56,50,50,1347.004387,1370.475182,1347.004387,1346.816743,34.784775,32.018765,18.001291,-0.081491,42.961037,42.518096,23.728325,1.807421,0.020014,0
-71,-71,34,33,-55,-55,50,50,1349.467684,1372.087145,1349.467684,1348.958771,34.784671,32.018824,18.021305,-0.081582,42.300034,42.320687,22.969906,1.800637,0.020014,0
-72,-71,33,36,-55,-54,49,51,1352.169428,1444.867692,1352.169428,1347.764412,34.784497,32.018874,18.041319,-0.081673,42.283915,42.305727,22.21355,1.793559,0.020014,0
-71,-72,34,34,-55,-54,50,50,1355.108991,1428.472949,1355.108991,1355.053063,34.784304,32.019011,18.061334,-0.081763,41.958661,42.255978,21.459514,1.786191,0.020014,0
-71,-71,35,33,-55,-56,49,51,1358.285627,1384.229402,1358.285627,1359.802231,34.784092,32.019125,18.081348,-0.081854,41.103406,42.070016,20.708048,1.778542,0.020014,0
-71,-72,35,34,-55,-56,51,49,1361.698471,1351.020576,1361.698471,1365.266478,34.783973,32.019215,18.101363,-0.081944,42.179258,42.089563,19.959397,1.770617,0.020014,0
-71,-70,34,34,-55,-54,51,50,1365.346548,1454.197727,1365.346548,1367.568626,34.78385,32.019274,18.121377,-0.082035,41.954082,42.11852,19.213801,1.762424,0.020014,0
-70,-71,35,34,-55,-54,50,50,1369.22877,1452.275143,1369.22877,1361.578492,34.783648,32.019276,18.141391,-0.082126,42.25688,41.963008,18.471493,1.753971,0.020014,0
-70,-71,35,34,-55,-55,50,50,1373.343942,1421.964883,1373.343942,1370.915019,34.783517,32.019401,18.161406,-0.082216,41.69812,41.734945,17.732701,1.745266,0.020014,0
-71,-71,33,34,-55,-55,50,49,1377.690768,1347.480348,1377.690768,1380.584362,34.783277,32.019556,18.18142,-0.082307,41.345598,41.708413,16.997644,1.736318,0.020014,0
-71,-71,34,34,-55,-55,50,51,1382.26785,1334.031756,1382.26785,1380.975522,34.783102,32.019603,18.201434,-0.082397,41.886897,41.705868,16.266536,1.727135,0.020014,0
-71,-71,34,34,-55,-55,50,51,1387.073696,1377.167766,1387.073696,1394.978418,34.783047,32.019747,18.221449,-0.082488,41.602404,41.643922,15.539582,1.717725,0.020014,0
-70,-70,34,33,-55,-55,51,50,1392.106719,1379.340208,1392.106719,1393.233216,34.78284,32.019779,18.241463,-0.082579,40.459514,41.543691,14.816981,1.708098,0.020014,0
-71,-71,35,34,-55,-55,50,50,1397.365249,1368.45444,1397.365249,1395.259553,34.782657,32.019838,18.261478,-0.082669,41.871895,41.379614,14.098922,1.698262,0.020014,0
-71,-71,34,34,-55,-55,49,50,1402.847528,1326.893518,1402.847528,1401.227704,34.782424,32.019941,18.281492,-0.08276,41.011217,41.350519,13.385587,1.688228,0.020014,0
-71,-71,34,34,-55,-54,50,50,1408.551723,1442.137336,1408.551723,1409.479224,34.782284,32.020044,18.301506,-0.08285,40.906045,41.111855,12.677151,1.678003,0.020014,0
-71,-71,34,34,-55,-55,51,49,1414.475924,1310.393981,1414.475924,1414.585373,34.782114,32.020122,18.321521,-0.082941,41.50386,41.221442,11.973777,1.667598,0.020014,0
-70,-70,34,33,-54,-55,51,50,1420.618151,1318.135472,1420.618151,1424.134381,34.782096,32.020213,18.341535,-0.083032,41.187054,41.068289,11.275624,1.657023,0.020014,0
-71,-71,34,34,-54,-53,50,50,1426.976359,1464.489746,1426.976359,1425.713376,34.781855,32.020268,18.361549,-0.083122,41.279141,41.168605,10.582839,1.646285,0.020014,0
-73,-71,32,33,-55,-55,50,51,1433.548441,1394.648993,1433.548441,1433.855148,34.781716,32.020364,18.381564,-0.083213,40.28838,40.867643,9.895561,1.635395,0.020014,0
-71,-71,33,34,-53,-55,48,50,1440.332236,1347.9166,1440.332236,1433.524562,34.781457,32.020398,18.401578,-0.083303,41.69625,40.754362,9.213923,1.624363,0.020014,0
-71,-71,34,36,-55,-56,51,50,1447.325528,1377.022235,1447.325528,1444.441519,34.781339,32.020513,18.421593,-0.083394,40.503779,40.75678,8.538047,1.613196,0.020014,0
-70,-71,34,34,-55,-55,50,50,1454.526053,1502.779142,1454.526053,1460.530899,34.781165,32.02068,18.441607,-0.083485,40.352912,40.637892,7.868046,1.601906,0.020014,0
-72,-71,34,35,-55,-55,49,49,1461.931507,1366.577128,1461.931507,1459.051432,34.781049,32.02068,18.461621,-0.083575,40.914388,40.680003,7.204027,1.5905,0.020014,0
-71,-70,34,34,-56,-56,50,50,1469.539543,1381.839367,1469.539543,1467.584147,34.780883,32.020775,18.481636,-0.083666,40.829168,40.48299,6.546087,1.578989,0.020014,0
-71,-71,34,35,-53,-54,50,51,1477.347781,1473.579745,1477.347781,1480.079723,34.780653,32.02091,18.50165,-0.083756,38.929164,40.551079,5.894314,1.56738,0.020014,0
-71,-71,34,34,-55,-55,50,50,1485.353811,1497.752073,1485.353811,1483.637945,34.78055,32.02095,18.521664,-0.083847,40.666024,40.360213,5.24879,1.555683,0.020014,0
-71,-72,33,34,-56,-56,49,50,1493.555195,1510.661842,1493.555195,1482.09383,34.780419,32.020947,18.541679,-0.083938,40.847669,40.339547,4.609589,1.543905,0.020014,0
-72,-72,34,33,-56,-56,49,49,1501.949472,1535.421193,1501.949472,1502.570986,34.780185,32.021147,18.561693,-0.084028,39.691003,40.079612,3.976775,1.532057,0.020014,0
-72,-72,34,33,-56,-55,50,51,1510.534163,1535.327597,1510.534163,1509.336115,34.780009,32.021218,18.581708,-0.084119,40.637451,40.225386,3.350406,1.520145,0.020014,0
-71,-72,33,34,-55,-55,49,49,1519.306774,1465.569391,1519.306774,1518.898061,34.779827,32.021312,18.601722,-0.084209,40.80417,40.008837,2.730533,1.508178,0.020014,0
-73,-71,32,34,-55,-56,49,49,1528.264797,1517.227856,1528.264797,1527.990109,34.779627,32.021401,18.621736,-0.0843,40.395661,39.972,2.117199,1.496164,0.020014,0
-71,-72,33,33,-56,-56,48,49,1537.405717,1568.32181,1537.405717,1531.789233,34.779459,32.021439,18.641751,-0.084391,39.842009,39.90989,1.510441,1.48411,0.020014,0
-72,-72,32,33,-57,-57,49,49,1546.727013,1515.596662,1546.727013,1543.657585,34.779252,32.021549,18.661765,-0.084481,39.625633,39.782278,0.910288,1.472023,0.020014,0
-74,-73,33,32,-56,-56,50,48,1556.226164,1668.962371,1556.226164,1560.122834,34.77923,32.021698,18.681779,-0.084572,38.979127,39.772413,0.316763,1.459912,0.020014,0
-71,-72,33,33,-55,-55,50,49,1565.900647,1495.005243,1565.900647,1565.739919,34.778959,32.021749,18.701794,-0.084663,39.380785,39.381413,359.729884,1.447782,0.020014,0
-72,-72,33,33,-57,-56,48,49,1575.747943,1505.282919,1575.747943,1573.850655,34.778773,32.02182,18.721808,-0.084753,39.036095,39.490484,359.149662,1.43564,0.020014,0
-71,-72,33,31,-56,-57,49,49,1585.765542,1579.650053,1585.765542,1588.724033,34.778624,32.021951,18.741823,-0.084844,39.391887,39.403477,358.576102,1.423494,0.020014,0
-71,-72,32,33,-56,-57,49,49,1595.950939,1531.887397,1595.950939,1588.110137,34.778512,32.021943,18.761837,-0.084934,39.703903,39.263377,358.009203,1.411348,0.020014,0
-72,-73,33,34,-56,-57,49,49,1606.301643,1612.079808,1606.301643,1609.0307,34.778308,32.022124,18.781851,-0.085025,39.632957,39.129628,357.448961,1.399209,0.020014,0
-72,-74,31,31,-56,-56,49,49,1616.815175,1581.134709,1616.815175,1617.706557,34.778135,32.022195,18.801866,-0.085116,38.866814,39.320364,356.895364,1.387083,0.020014,0
-71,-72,33,33,-56,-55,49,49,1627.489071,1574.655525,1627.489071,1624.783003,34.777946,32.022249,18.82188,-0.085206,39.799456,38.967154,356.348398,1.374976,0.020014,0
-72,-72,33,33,-56,-56,49,49,1638.320885,1682.094988,1638.320885,1638.014937,34.777825,32.022362,18.841894,-0.085297,38.572994,39.162583,355.808044,1.362891,0.020014,0
-72,-72,34,34,-56,-56,51,48,1649.308191,1662.978707,1649.308191,1643.70059,34.77766,32.022402,18.861909,-0.085387,38.868224,38.877026,355.274276,1.350835,0.020014,0
-72,-72,33,34,-56,-56,49,49,1660.448583,1622.540995,1660.448583,1662.085848,34.77749,32.022556,18.881923,-0.085478,39.084656,38.813292,354.747068,1.338813,0.020014,0
-75,-73,30,33,-58,-57,48,49,1671.739676,1593.877293,1671.739676,1672.105717,34.777291,32.02263,18.901938,-0.085569,37.919431,38.77033,354.226388,1.326827,0.020014,0
-73,-72,32,32,-58,-56,48,48,1683.179111,1706.096747,1683.179111,1682.770147,34.777082,32.022708,18.921952,-0.085659,39.254675,38.601863,353.7122,1.314884,0.020014,0
-73,-73,32,32,-56,-57,48,48,1694.764553,1627.62531,1694.764553,1697.986489,34.776952,32.022833,18.941966,-0.08575,38.184475,38.332169,353.204466,1.302987,0.020014,0
-73,-73,32,32,-57,-57,48,49,1706.493694,1700.399436,1706.493694,1705.692182,34.776737,32.02288,18.961981,-0.08584,39.126696,38.526053,352.703144,1.29114,0.020014,0
-74,-73,32,32,-56,-57,48,48,1718.364251,1706.579449,1718.364251,1720.341697,34.776588,32.022996,18.981995,-0.085931,38.745357,38.412394,352.20819,1.279347,0.020014,0
-72,-72,30,33,-57,-57,47,47,1730.373973,1645.114961,1730.373973,1724.265341,34.776482,32.02302,19.002009,-0.086022,38.463364,38.309845,351.719555,1.267611,0.020014,0
-72,-73,33,33,-57,-56,48,48,1742.520634,1803.346335,1742.520634,1749.737256,34.776316,32.02323,19.022024,-0.086112,38.558327,38.186934,351.237191,1.255935,0.020014,0
-73,-73,32,32,-57,-58,48,48,1754.80204,1696.302879,1754.80204,1755.375911,34.776015,32.023241,19.042038,-0.086203,38.387816,38.159423,350.761046,1.244322,0.020014,0
-73,-73,34,32,-57,-57,50,48,1767.216029,1778.709114,1767.216029,1762.545246,34.775857,32.023284,19.062053,-0.086293,38.064615,38.209622,350.291065,1.232775,0.020014,0
-73,-72,32,32,-57,-57,50,47,1779.760467,1817.360121,1779.760467,1779.180761,34.775685,32.02341,19.082067,-0.086384,37.142413,37.950977,349.827191,1.221297,0.020014,0
-74,-73,32,32,-57,-57,47,48,1792.433253,1727.000127,1792.433253,1792.208897,34.775547,32.023507,19.102081,-0.086475,37.741973,37.802427,349.369367,1.209891,0.020014,0
-73,-72,32,33,-58,-57,48,48,1805.232318,1663.946381,1805.232318,1809.858231,34.775381,32.023642,19.122096,-0.086565,38.391475,37.862645,348.917534,1.198558,0.020014,0
-73,-73,32,32,-57,-57,47,48,1818.155626,1803.026897,1818.155626,1817.526228,34.775153,32.023673,19.14211,-0.086656,38.623408,37.726565,348.471631,1.187301,0.020014,0
-73,-73,32,32,-59,-56,50,48,1831.201173,1814.211527,1831.201173,1832.426825,34.774949,32.023774,19.162124,-0.086746,38.32156,37.719134,348.031594,1.176122,0.020014,0
-73,-73,33,32,-57,-58,48,48,1844.366987,1864.691681,1844.366987,1839.053344,34.774868,32.02382,19.182139,-0.086837,37.904823,37.66646,347.597361,1.165022,0.020014,0
-74,-73,32,32,-57,-59,48,47,1857.651129,1828.493824,1857.651129,1857.35425,34.774734,32.023963,19.202153,-0.086928,38.313871,37.37072,347.168867,1.154003,0.020014,0
-73,-73,32,32,-57,-59,48,48,1871.051694,1845.464358,1871.051694,1871.657806,34.774505,32.02405,19.222168,-0.087018,37.37353,37.37532,346.746047,1.143067,0.020014,0
-75,-74,30,33,-58,-57,47,46,1884.566811,1905.690326,1884.566811,1888.588368,34.774363,32.024178,19.242182,-0.087109,37.018142,37.319514,346.328835,1.132215,0.020014,0
-74,-74,30,31,-58,-58,47,47,1898.194638,1853.241011,1898.194638,1890.481174,34.774187,32.024159,19.262196,-0.087199,37.733881,37.234326,345.917163,1.121449,0.020014,0
-74,-73,31,31,-58,-58,47,47,1911.933371,1823.308985,1911.933371,1908.806593,34.773995,32.024287,19.282211,-0.08729,37.116669,37.018498,345.510965,1.110769,0.020014,0
-76,-74,31,31,-58,-58,47,47,1925.781234,2010.848559,1925.781234,1931.045945,34.773752,32.024439,19.302225,-0.087381,37.146637,36.942115,345.110172,1.100176,0.020014,0
-74,-74,32,31,-58,-58,48,48,1939.736487,2031.094529,1939.736487,1936.666169,34.773695,32.024479,19.322239,-0.087471,36.787751,36.99763,344.714717,1.089672,0.020014,0
-74,-74,31,31,-58,-58,47,46,1953.797422,1958.09677,1953.797422,1952.518482,34.773512,32.024584,19.342254,-0.087562,37.053454,36.84572,344.324531,1.079257,0.020014,0
-75,-74,30,30,-59,-58,47,46,1967.962361,1887.412583,1967.962361,1966.350381,34.773316,32.024666,19.362268,-0.087652,36.164636,36.694671,343.939546,1.068932,0.020014,0
-74,-76,32,31,-58,-58,47,47,1982.649122,1926.035692,1982.649122,1979.673107,34.773052,32.024725,19.382282,0.016553,36.942184,36.748288,343.538425,1.060307,0.020014,0
-74,-74,33,32,-58,-59,48,47,1982.355071,1937.469271,1982.355071,1981.797886,34.772958,32.024721,19.347189,0.016523,36.840654,36.639075,342.97885,1.060944,-0.035094,0
-72,-73,31,31,-59,-58,47,47,1982.25007,1922.218258,1982.25007,1982.554077,34.772708,32.024663,19.312095,0.016493,36.693218,36.631018,342.420176,1.061478,-0.035094,0
-74,-75,32,30,-58,-58,47,46,1982.333121,2052.997835,1982.333121,1977.522175,34.772616,32.02459,19.277002,0.016463,36.198867,36.60268,341.86251,1.061911,-0.035094,0
-74,-74,31,31,-59,-56,47,46,1982.603178,2010.160406,1982.603178,1974.544899,34.772302,32.024474,19.241908,0.016433,36.635137,36.713568,341.305957,1.062242,-0.035094,0
-73,-75,31,30,-57,-58,47,47,1983.059142,2017.523901,1983.059142,1982.293729,34.772087,32.024484,19.206815,0.016403,37.466829,36.830603,340.750621,1.062473,-0.035094,0
-74,-74,30,31,-58,-59,49,48,1983.699866,1944.99159,1983.699866,1994.355775,34.771909,32.024546,19.171721,0.016373,36.915595,36.658094,340.196605,1.062604,-0.035094,0
-74,-74,31,31,-58,-58,48,47,1984.524154,1954.028889,1984.524154,1985.551774,34.771809,32.024431,19.136627,0.016343,37.109427,36.704041,339.64401,1.062636,-0.035094,0
-74,-73,31,32,-58,-57,47,48,1985.530763,2038.012477,1985.530763,1983.621867,34.771493,32.024311,19.101534,0.016313,36.525272,36.817415,339.092935,1.06257,-0.035094,0
-74,-74,30,31,-59,-58,47,46,1986.718403,1911.984888,1986.718403,1993.503583,34.771316,32.024348,19.06644,0.016283,35.734537,36.886597,338.54348,1.062405,-0.035094,0
-74,-74,31,31,-58,-58,47,47,1988.08574,1978.501384,1988.08574,1986.990244,34.77118,32.024239,19.031347,0.016253,37.154083,36.988263,337.995739,1.062144,-0.035094,0
-75,-75,31,30,-58,-58,47,47,1989.631396,1952.88411,1989.631396,1988.734947,34.770937,32.024172,18.996253,0.016223,36.716262,36.718432,337.449808,1.061787,-0.035094,0
-74,-73,30,31,-58,-58,47,47,1991.353952,2067.839386,1991.353952,1990.637247,34.770755,32.024125,18.961159,0.016193,36.992008,37.097402,336.905778,1.061336,-0.035094,0
-74,-74,31,31,-58,-59,47,48,1993.251948,2016.340186,1993.251948,1988.917875,34.770568,32.024039,18.926066,0.016163,37.790892,36.999604,336.363741,1.060791,-0.035094,0
-74,-75,31,31,-58,-57,46,45,1995.323885,2018.061617,1995.323885,1993.405166,34.770457,32.024042,18.890972,0.016133,36.661908,36.840126,335.823784,1.060154,-0.035094,0
-74,-74,30,30,-58,-57,47,46,1997.568224,1964.795757,1997.568224,1998.111399,34.770161,32.023974,18.855879,0.016103,37.296908,36.970262,335.285994,1.059426,-0.035094,0
-74,-74,31,31,-58,-58,47,47,1999.983395,1962.804706,1999.983395,1995.804507,34.770015,32.023893,18.820785,0.016073,37.549911,36.67972,334.750454,1.058609,-0.035094,0
-74,-74,31,31,-58,-58,47,47,2002.567788,2024.458979,2002.567788,2002.568922,34.769813,32.023879,18.785692,0.016043,36.80057,36.927959,334.217246,1.057703,-0.035094,0
-75,-74,32,31,-58,-58,45,47,2005.319763,1974.154168,2005.319763,2010.905254,34.769676,32.023906,18.750598,0.016013,36.115273,36.860019,333.68645,1.05671,-0.035094,0
-73,-74,31,32,-58,-58,47,47,2008.237648,2039.331472,2008.237648,2015.211032,34.769442,32.02385,18.715504,0.015983,37.246811,36.862447,333.158142,1.055632,-0.035094,0
-74,-74,31,32,-57,-58,48,47,2011.319742,1960.934032,2011.319742,2016.106688,34.769229,32.023767,18.680411,0.015954,36.774327,36.9742,332.632397,1.05447,-0.035094,0
-75,-73,31,31,-59,-58,47,47,2014.564314,1961.526061,2014.564314,2009.248294,34.769051,32.023618,18.645317,0.015924,36.445263,37.080801,332.109287,1.053225,-0.035094,0
-74,-74,30,31,-58,-58,47,46,2017.969608,2056.845067,2017.969608,2022.008875,34.768842,32.023653,18.610224,0.015894,36.714677,36.951115,331.58888,1.0519,-0.035094,0
-74,-73,30,31,-57,-56,47,49,2021.533843,2029.781524,2021.533843,2028.883804,34.768661,32.023639,18.57513,0.015864,36.739229,37.151424,331.071246,1.050496,-0.035094,0
-74,-73,31,29,-58,-58,45,47,2025.255213,2043.377985,2025.255213,2017.22902,34.768506,32.023446,18.540036,0.015834,37.132876,36.965715,330.556446,1.049015,-0.035094,0
-73,-73,32,32,-59,-58,47,46,2029.131892,2007.363004,2029.131892,2027.540238,34.768313,32.023458,18.504943,0.015804,36.779102,37.115953,330.044545,1.047458,-0.035094,0
-74,-74,31,31,-58,-58,48,48,2033.162033,1969.418351,2033.162033,2041.471922,34.768072,32.023484,18.469849,0.015774,37.561376,37.018559,329.5356,1.045827,-0.035094,0
-74,-74,31,31,-58,-58,47,47,2037.34377,2079.391567,2037.34377,2037.57125,34.767967,32.023391,18.434756,0.015744,38.069324,36.981064,329.02967,1.044125,-0.035094,0
-74,-73,32,31,-58,-56,48,47,2041.675223,2004.701964,2041.675223,2034.946362,34.767794,32.023274,18.399662,0.015714,37.549299,37.29485,328.526807,1.042352,-0.035094,0
-73,-75,31,31,-57,-58,47,46,2046.154493,2046.226145,2046.154493,2044.765957,34.767575,32.023263,18.364568,0.015684,37.87844,37.098224,328.027063,1.04051,-0.035094,0
-73,-74,31,31,-58,-59,48,47,2050.779668,2118.400828,2050.779668,2051.453628,34.767362,32.02322,18.329475,0.015654,37.582436,37.089116,327.530489,1.038602,-0.035094,0
-73,-75,31,31,-58,-59,47,47,2055.548825,2108.662577,2055.548825,2056.012582,34.767219,32.023191,18.294381,0.015624,37.59987,36.968942,327.037129,1.036628,-0.035094,0
-73,-74,31,31,-57,-58,47,47,2060.460029,2119.54749,2060.460029,2061.455312,34.766992,32.023124,18.259288,0.015594,37.152178,37.11669,326.547029,1.034592,-0.035094,0
-74,-75,31,31,-58,-58,46,47,2065.511337,2113.352819,2065.511337,2061.836905,34.766805,32.023021,18.224194,0.015564,36.703692,37.072824,326.060229,1.032495,-0.035094,0
-75,-74,31,31,-58,-58,47,47,2070.700795,2055.991399,2070.700795,2075.651115,34.766593,32.023049,18.189101,0.015534,37.181216,37.405832,325.576769,1.030338,-0.035094,0
-72,-74,31,31,-58,-58,48,47,2076.026446,1958.368868,2076.026446,2077.414318,34.766484,32.023004,18.154007,0.015504,36.96059,37.208491,325.096685,1.028123,-0.035094,0
-74,-75,31,30,-57,-59,47,48,2081.486325,1985.924849,2081.486325,2085.160237,34.766278,32.022967,18.118913,0.015474,36.648169,37.249779,324.620011,1.025853,-0.035094,0
-74,-74,31,32,-58,-58,48,48,2087.078466,2207.194668,2087.078466,2080.52573,34.766117,32.022817,18.08382,0.015444,37.845641,37.484114,324.146779,1.02353,-0.035094,0
-73,-74,32,31,-58,-58,47,47,2092.800898,2155.162379,2092.800898,2098.256195,34.765819,32.02283,18.048726,0.015414,37.188757,37.242209,323.677018,1.021154,-0.035094,0
-74,-75,28,31,-58,-58,47,47,2098.651649,2079.851022,2098.651649,2102.092299,34.765728,32.022815,18.013633,0.015384,37.024188,37.574066,323.210756,1.018728,-0.035094,0
-76,-75,30,30,-59,-59,46,48,2104.628749,2155.721898,2104.628749,2105.722284,34.765542,32.022737,17.978539,0.015354,37.149461,37.245659,322.748017,1.016254,-0.035094,0
-75,-75,31,30,-59,-59,46,46,2110.730226,2140.327683,2110.730226,2107.83985,34.765442,32.022696,17.943445,0.015324,38.48397,37.266454,322.288823,1.013733,-0.035094,0
-75,-74,29,29,-59,-59,46,46,2116.954114,2122.451299,2116.954114,2117.92551,34.765188,32.022643,17.908352,0.015294,36.202844,37.442935,321.833195,1.011167,-0.035094,0
-75,-74,30,30,-59,-58,46,45,2123.298447,2190.614645,2123.298447,2118.647471,34.765091,32.022587,17.873258,0.015264,37.511603,37.442755,321.38115,1.008559,-0.035094,0
-74,-75,30,30,-59,-59,46,48,2129.761266,2070.617747,2129.761266,2121.384029,34.764881,32.022475,17.838165,0.015234,37.897578,37.634128,320.932706,1.005909,-0.035094,0
-75,-75,30,29,-59,-59,46,46,2136.340615,2108.724988,2136.340615,2143.11048,34.764625,32.02255,17.803071,0.015204,38.238026,37.483463,320.487876,1.00322,-0.035094,0
-77,-74,30,29,-59,-59,45,46,2143.034547,2147.766988,2143.034547,2135.38965,34.764537,32.022398,17.767977,0.015174,37.182106,37.458242,320.046672,1.000492,-0.035094,0
-73,-74,30,30,-60,-58,46,45,2149.841121,2147.517615,2149.841121,2143.600431,34.764412,32.022405,17.732884,0.015144,37.432314,37.341829,319.609103,0.997729,-0.035094,0
-75,-75,30,29,-58,-59,46,46,2156.758405,2204.009008,2156.758405,2160.282553,34.76413,32.022399,17.69779,0.015114,37.371109,37.444138,319.175179,0.994932,-0.035094,0
-75,-74,30,30,-61,-59,47,46,2163.784475,2208.298348,2163.784475,2163.571407,34.763944,32.0223,17.662697,0.015084,37.194179,37.509707,318.744906,0.992101,-0.035094,0
-75,-75,30,30,-60,-59,46,46,2170.91742,2098.092626,2170.91742,2180.267821,34.763718,32.022332,17.627603,0.015054,36.857116,37.627713,318.318287,0.98924,-0.035094,0
-76,-75,30,30,-59,-59,46,46,2178.155336,2136.216806,2178.155336,2177.164261,34.763599,32.022204,17.59251,0.015024,37.339887,37.492768,317.895327,0.986348,-0.035094,0
-75,-76,30,30,-61,-59,46,46,2185.496333,2148.136389,2185.496333,2187.431462,34.763441,32.022207,17.557416,0.014994,38.010439,37.503827,317.476025,0.983429,-0.035094,0
-74,-75,30,29,-60,-59,46,46,2192.938532,2190.503386,2192.938532,2196.035946,34.763229,32.022147,17.522322,0.014964,37.605445,37.399542,317.060382,0.980483,-0.035094,0
-75,-76,31,29,-59,-59,46,46,2200.480069,2256.96459,2200.480069,2199.790777,34.763033,32.022037,17.487229,0.014935,37.051878,37.594234,316.648395,0.977513,-0.035094,0
-75,-76,30,30,-59,-59,47,46,2208.119092,2303.756947,2208.119092,2214.267125,34.762853,32.022071,17.452135,0.014905,37.298497,37.476938,316.240062,0.974518,-0.035094,0
-72,-75,31,30,-60,-60,47,46,2215.853762,2143.956485,2215.853762,2223.238636,34.76267,32.022034,17.417042,0.014875,36.733328,37.715529,315.835376,0.971502,-0.035094,0
-75,-75,30,32,-58,-60,47,46,2223.682258,2165.365258,2223.682258,2220.363377,34.762583,32.021926,17.381948,0.014845,38.046324,37.609804,315.434331,0.968465,-0.035094,0
-75,-75,29,30,-59,-59,47,47,2231.60277,2159.125166,2231.60277,2243.262097,34.762298,32.021977,17.346854,0.014815,37.240828,37.625356,315.036921,0.965409,-0.035094,0
-75,-75,30,29,-59,-59,46,45,2239.613508,2329.13957,2239.613508,2232.867451,34.762206,32.021765,17.311761,0.014785,36.987303,37.631883,314.643134,0.962335,-0.035094,0
-75,-75,30,29,-61,-57,46,47,2247.712696,2237.994318,2247.712696,2247.800463,34.762029,32.021804,17.276667,0.014755,37.769509,37.651283,314.252963,0.959244,-0.035094,0
-75,-74,30,30,-59,-59,46,45,2255.898575,2260.471335,2255.898575,2251.994206,34.761877,32.021726,17.241574,0.014725,36.857331,37.654216,313.866394,0.956138,-0.035094,0
